"","Date","UserIDs_in","FileName","Obs_in","HHMMSS_in","FTime_in","EBal._in","Photo_out","Cond_out","Ci_out","Trmmol_out","VpdL_out","CTleaf_out","Area_in","BLC_1_out","StmRat_in","BLCond_out","Tair_in","Tleaf_in","TBlk_in","CO2R_in","CO2S_in","H2OR_in","H2OS_in","RH_R_in","RH_S_in","Flow_in","PARi_in","PARo_in","Press_in","CsMch_in","HsMch_in","CsMchSD_in","HsMchSD_in","CrMchSD_in","HrMchSD_in","StableF_in","BLCslope_in","BLCoffst_in","f_parin_in","f_parout_in","alphaK_in","Status_in","fda_out","Trans_out","Tair_K_out","Twall_K_out","R.W.m2._out","Tl.Ta_out","SVTleaf_out","h2o_i_out","h20diff_out","CTair_out","SVTair_out","CndTotal_out","vp_kPa_out","VpdA_out","CndCO2_out","Ci_Pa_out","Ci.Ca_out","RHsfc_out","C2sfc_out","AHs.Cs_out","Unit","LS","Ad.Time","Config","OtherComments","DateTime","Time","hr","mi","se","Seconds","Time.pos","CO2_Mixer_setting","Tblock_setting","Flow_setting","Lamp_setting","LogRemarks1","Remark.catch","LicorModel","Unknown","Sys_time_s","Sys_elapsed_s","Sys_date_NA","GasEx_TIME_s","GasEx_Ca_µmol.mol.U.207B.¹","GasEx_gsw_mol.m.U.207B.².s.U.207B.¹","GasEx_gbw_mol.m.U.207B.².s.U.207B.¹","GasEx_gtw_mol.m.U.207B.².s.U.207B.¹","GasEx_gtc_mol.m.U.207B.².s.U.207B.¹","GasEx_Rabs_W.m.U.207B.²","GasEx_TleafEB_.C","GasEx_SVPleaf_kPa","GasEx_SVPcham_kPa","GasEx_VPDleaf_kPa","GasEx_LatHFlux_W.m.U.207B.²","GasEx_SenHFlux_W.m.U.207B.²","GasEx_NetTherm_W.m.U.207B.²","GasEx_EBSum_W.m.U.207B.²","GasEx_blfa_1_NA","GasEx_blfa_2_NA","GasEx_blfa_3_NA","Leak_Leak_µmol.s.U.207B.¹","Leak_LeakPct_.","Leak_CorrFact_NA","Leak_CorrFactPct_.","Leak_Fan_µmol.s.U.207B.¹","LeafQ_Qabs_µmol.m.U.207B.².s.U.207B.¹","LeafQ_alpha_NA","LeafQ_convert_J.µmol","Const_Geometry_NA","Meas_TIME_s","Meas_.U.0394.Pcham_kPa","Meas_Tleaf2_.C","Meas_Fan_speed_rpm","Meas_Qamb_in_µmol.m.U.207B.².s.U.207B.¹","Meas_Qamb_out_µmol.m.U.207B.².s.U.207B.¹","Match_time_secs","Match_hhmmss_NA","Match_count_NA","Match_co2_adj_µmol.mol","Match_h2o_adj_mmol.mol","Match_co2_at_µmol.mol","Match_h2o_at_mmol.mol","Match_co2_cv_.","Match_h2o_cv_.","Stability_.U.0394.CO2.MN_µmol.mol.U.207B.¹","Stability_.U.0394.CO2.SLP_µmol.mol.U.207B.¹.min.U.207B.¹","Stability_.U.0394.CO2.SD_µmol.mol.U.207B.¹","Stability_.U.0394.CO2.OK_NA","Stability_.U.0394.H2O.MN_mmol.mol.U.207B.¹","Stability_.U.0394.H2O.SLP_mmol.mol.U.207B.¹.min.U.207B.¹","Stability_.U.0394.H2O.SD_mmol.mol.U.207B.¹","Stability_.U.0394.H2O.OK_NA","Stability_Stable_NA","Stability_Total_NA","Stability_State_NA","Status_MatchValveR_.","Status_MatchValveS_.","Status_MatchCO2_µmol.mol","Status_MatchH2O_mmol.mol","Status_DIAG_NA","Status_Flow_s_µmol.s.U.207B.¹","Status_Flow_r_µmol.s.U.207B.¹","Status_Txchg_.C","Status_Tirga_.C","Status_Tchopper_.C","Status_Ts_.C","Status_CO2_._.","Status_Desiccant_._.","Status_Humidifier_._.","Status_CO2_r_sp_µmol.mol.U.207B.¹","Status_H2O_r_sp_mmol.mol.U.207B.¹","Status_SS_s_.","Status_SS_r_.","Meas_Offset_.C","Meas_Offset2_.C","Treatment.x","KEEP","MyTemp","Leaf.age","Treatment.y","Mass","X"
"11","6/21/2020","11p","06-21-2020 wetfert rvt 6800.1.csv",51,"7:52:38",NA,NA,-0.887849472,41.80520256,473.1714593,0.000247486,1.143073622,20.28469355,7.24,NA,0.5,NA,20.30163226,20.28469355,24.4216,410.0011935,410.5704194,11.04900323,11.22616774,NA,47.81124033,1000.02,0.054865742,NA,101.7216452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.1793811,1.152473332,NA,NA,NA,NA,NA,NA,NA,NA,"Jun 21 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6800.1",54,1592743959,4608.4,"20200621 07:52:38",1592743950,410.5704194,0.019965033,2.787038828,0.019885917,0.01243578,0.010484843,20.23396149,2.388304332,2.390805205,1.24523071,-10.91411403,2.545123066,0.184154694,-8.174351431,-0.001223127,0.023623654,2.680116936,42,4,1,0,55012.72658,0.026884214,0.49,0.39,"0: Broadleaf",1592743950,0.100601613,20.43117419,9999.395161,0.054865742,0.285795645,1592743929,"7:52:08",10,-1.033,-0.118,410,11,0.28,0.08,0.572685643,-0.100082285,0.02207992,0,0.174365333,0.055309878,0.009205707,1,1,2,"2-Jan",100,100,-1.033,-0.118,2,1040.34,318.45,20.0002,24.4214,30.0003,24.3654,24.7312,44.6526,0,410,11,99.0543,106.829,NA,NA,"p","Y",20,"new","p",0.1636,""
"12","6/21/2020","11p","06-21-2020 wetfert rvt 6400.a.csv",140,"12:02:26",17826.00001,1,-4.921039119,0.007345943,1425.494797,0.325294408,4.297496449,38.40756514,7.24,2,0.5,3.6,39.64044189,38.39045334,40.04388046,410.2504883,417.1759338,24.25076103,24.70990181,33.85028076,34.48978806,500.2684326,0.140197247,0.147576049,101.5073395,1.461396456,-0.347520649,0.018488416,0.000893378,0.010632763,0.000500311,1,0,2,0,1,0.189999998,111115,0.69097852,0.000325294,311.5404533,312.7904419,0.028039449,0.017111796,6.80573284,67.04670692,42.33680511,38.39045334,6.799442648,0.007330984,2.508236391,4.291206256,0.004583207,144.6981843,3.417011101,33.95323264,419.0213235,-0.00398751,"Unit=PSC-4903","LightSource=Sun+Sky10.18999999761581421","A/D AvgTime=4","A/D AvgTime=4","c(""OPEN 6.3.4"", ""Sun Jun 21 2020 07:05:51"")1:2","Jun 21 2020","12:02:26",12,2,26,43346,"12:02:26","CO2 Mixer: CO2R -> 410 uml","Coolers: Tblock -> 40.00 C","Flow: Fixed -> 500 umol/s",NA,"Launched AutoProg /User/Configs/AutoProgs/AutoLog2","Coolers: Tblock -> 40.00 C","6400.a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"p","Y",40,"new","p",0.1636,""
"13","6/21/2020","11p","06-21-2020 wetfert rvt 6400.a.csv",141,"12:02:31",17831.00001,1,-4.99567708,0.00741516,1431.418148,0.328203966,4.295652211,38.39930316,7.24,2,0.5,3.6,39.63404846,38.38315201,40.05102921,410.1184387,417.1503296,24.23479843,24.6980629,33.84026337,34.485672,500.2561951,0.147079408,0.154820427,101.5076752,1.461396456,-0.347520649,0.018488416,0.000893378,0.010632763,0.000500311,1,0,2,0,1,0.189999998,111115,0.690961617,0.000328204,311.533152,312.7840485,0.029415881,0.016151148,6.802695157,67.01655954,42.31849665,38.38315201,6.796760259,0.007399918,2.507042946,4.289717313,0.004626316,145.2999284,3.431420393,33.95481661,419.0237085,-0.004048155,"Unit=PSC-4903","LightSource=Sun+Sky10.18999999761581421","A/D AvgTime=4","A/D AvgTime=4","c(""OPEN 6.3.4"", ""Sun Jun 21 2020 07:05:51"")1:2","Jun 21 2020","12:02:31",12,2,31,43351,"12:02:31","CO2 Mixer: CO2R -> 410 uml","Coolers: Tblock -> 40.00 C","Flow: Fixed -> 500 umol/s",NA,"Launched AutoProg /User/Configs/AutoProgs/AutoLog2","Flow: Fixed -> 500 umol/s","6400.a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"p","Y",40,"new","p",0.1636,""
"14","6/21/2020","11p","06-21-2020 wetfert rvt 6400.a.csv",110,"11:07:14",14514.00001,1,-3.750687758,0.006219505,1341.371072,0.17719937,2.780142403,34.47430084,7.24,2,0.5,3.6,35.03114319,34.48174286,35.07287216,409.8327942,415.1550598,26.40709877,26.65674019,47.37667465,47.8242569,500.2073975,0.038391441,0.040412046,101.5076141,1.590301156,-0.344809353,0.028924642,0.001638312,0.028321287,0.000850003,1,0,2,0,1,0.189999998,111115,0.690894217,0.000177199,307.6317429,308.1811432,0.007678289,-0.007442018,5.4860045,54.04525116,27.38851097,34.48174286,5.488274407,0.006208779,2.705862097,2.78241231,0.003881449,136.1593772,3.231012221,47.28322817,416.5615677,-0.004257345,"Unit=PSC-4903","LightSource=Sun+Sky10.18999999761581421","A/D AvgTime=4","A/D AvgTime=4","c(""OPEN 6.3.4"", ""Sun Jun 21 2020 07:05:51"")1:2","Jun 21 2020","11:07:14",11,7,14,40034,"11:07:14","CO2 Mixer: CO2R -> 410 uml","Coolers: Tblock -> 35.00 C","Flow: Fixed -> 500 umol/s",NA,"Launched AutoProg /User/Configs/AutoProgs/AutoLog2","CO2 Mixer: CO2R -> 410 uml","6400.a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"p","N",35,"new","p",0.1636,""
"15","6/21/2020","11p","06-21-2020 wetfert rvt 6800.1.csv",49,"7:52:28",NA,NA,-0.894449,41.80586801,478.3418047,0.000232257,1.143662323,20.28528065,7.24,NA,0.5,NA,20.30236774,20.28528065,24.4144,409.9927419,410.5712581,11.06553548,11.23179355,NA,47.83369025,1000.044419,0.053225552,NA,101.7214194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.70651308,1.16506403,NA,NA,NA,NA,NA,NA,NA,NA,"Jun 21 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6800.1",52,1592743949,4598.4,"20200621 07:52:28",1592743940,410.5712581,0.018739711,2.787735763,0.018670007,0.011674995,0.010171403,20.23887785,2.388390974,2.390913845,1.244728651,-10.24253699,2.568060962,0.185769189,-7.478535434,-0.001223602,0.023632839,2.680772303,44,4,1,0,55033.0959,0.02608052,0.49,0.39,"0: Broadleaf",1592743940,0.102240226,20.4342,10003.30484,0.053225552,0.289442097,1592743929,"7:52:08",10,-1.033,-0.118,410,11,0.28,0.08,0.470974121,1.520177338,0.203441177,0,0.133895814,0.491780544,0.061475597,0,0,2,"0/2",100,100,-1.033,-0.118,2,1038.64,318.26,20.0001,24.4152,30.0003,24.3577,24.7313,44.6526,0,410,11,99.0555,106.83,NA,NA,"p","Y",20,"new","p",0.1636,""
"16","6/21/2020","11p","06-21-2020 wetfert rvt 6400.a.csv",17,"8:02:51",3451.500014,1,-0.625579776,0.075959262,420.4733913,0.424259515,0.569939571,15.21762341,7.24,2,0.5,3.6,15.33349419,15.37991524,15.02792645,410.1869507,410.8398132,10.88977146,11.49649143,63.15341568,66.66794586,500.4492798,0.057161178,0.060169663,101.3837204,-1.146291018,0.107462607,0.013759132,0.005540939,0.024956357,0.004198845,0.666666687,0,2,0,1,0.189999998,111115,0.691228309,0.00042426,288.5299152,288.4834942,0.011432236,-0.162291829,1.735496643,17.1180998,5.621608363,15.37991524,1.753678778,0.074389655,1.165557073,0.588121705,0.046632051,42.62915674,1.023448502,67.37163578,411.0744056,-0.001025273,"Unit=PSC-4903","LightSource=Sun+Sky10.18999999761581421","A/D AvgTime=4","A/D AvgTime=4","c(""OPEN 6.3.4"", ""Sun Jun 21 2020 07:05:51"")1:2","Jun 21 2020","8:02:51",8,2,51,28971,"8:02:51","CO2 Mixer: CO2R -> 410 uml","Coolers: Tblock -> 15.00 C","Flow: Fixed -> 500 umol/s",NA,"Launched AutoProg /User/Configs/AutoProgs/AutoLog2","CO2 Mixer: CO2R -> 410 uml","6400.a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"p","Y",15,"new","p",0.1636,""
"17","6/21/2020","11p","06-21-2020 wetfert rvt 6800.1.csv",92,"9:00:56",NA,NA,-1.767369186,41.90331871,643.0033745,0.000197929,1.998349866,27.59769032,7.24,NA,0.5,NA,27.573,27.59769032,31.8339,409.9886452,411.2092903,19.46989032,19.61038065,NA,53.98909105,1000.002839,0.023104298,NA,101.7794194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.52375145,1.563688831,NA,NA,NA,NA,NA,NA,NA,NA,"Jun 21 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6800.1",95,1592748057,8706.3,"20200621 09:00:56",1592748048,411.2092903,0.011501961,2.786726005,0.011475652,0.007174641,0.004415231,27.51912638,3.706743616,3.701395647,1.70839375,-8.728687826,-3.709424002,-0.288952745,-12.72264934,-0.001222913,0.023619533,2.679822768,44,4,1,0,53674.13432,0.011321106,0.49,0.39,"0: Broadleaf",1592748048,0.12323629,27.72843871,9991.975484,0.023104298,0.282605,1592748004,"9:00:03",17,-1.904,0.068,410,19,0.27,0.13,1.226530952,-0.162313005,0.020611992,0,0.140689786,-0.008015866,0.001214243,1,1,2,"2-Jan",100,100,-1.904,0.068,2,1038.73,290.509,26.9998,31.9253,30.0003,31.7612,24.8645,35.021,0,410,19.5,98.2471,105.678,NA,NA,"p","Y",27,"new","p",0.1636,""
"18","6/21/2020","11p","06-21-2020 wetfert rvt 6800.1.csv",50,"7:52:33",NA,NA,-0.898830944,41.80596936,475.5265664,0.000242387,1.143584112,20.28426452,7.24,NA,0.5,NA,20.30202581,20.28426452,24.4176,409.9964194,410.5750968,11.05759355,11.23110323,NA,47.83142953,1000.043419,0.060201826,NA,101.7217419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.4195199,1.158196321,NA,NA,NA,NA,NA,NA,NA,NA,"Jun 21 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6800.1",53,1592743954,4603.4,"20200621 07:52:33",1592743945,410.5750968,0.019561275,2.786476263,0.019485305,0.012185116,0.011504569,20.23574439,2.388241018,2.390863336,1.244656906,-10.68926356,2.668181105,0.193097612,-7.816480275,-0.001222743,0.023616243,2.679587918,44,4,1,0,54996.09938,0.029498895,0.49,0.39,"0: Broadleaf",1592743945,0.101212484,20.43186452,9996.248387,0.060201826,0.287117484,1592743929,"7:52:08",10,-1.033,-0.118,410,11,0.28,0.08,0.575075429,0.015108896,0.033414458,1,0.170360214,0.103179882,0.012915604,0,1,2,"2-Jan",100,100,-1.033,-0.118,2,1038.78,318.415,20.0001,24.4188,30.0002,24.3618,24.7309,44.6526,0,410,11,99.0552,106.829,NA,NA,"p","Y",20,"new","p",0.1636,""
"19","6/21/2020","11p","06-21-2020 wetfert rvt 6400.a.csv",109,"11:07:09",14509.00001,1,-3.51072019,0.006213949,1281.749504,0.17704376,2.78014583,34.4774159,7.24,2,0.5,3.6,35.03556442,34.48448181,35.09152985,410.2156067,415.1905212,26.41672134,26.66613579,47.38421249,47.83060074,500.2181091,0.123406038,0.129901096,101.5073471,1.590301156,-0.344809353,0.028924642,0.001638312,0.028321287,0.000850003,1,0,2,0,1,0.189999998,111115,0.690909012,0.000177044,307.6344818,308.1855644,0.024681208,-0.007065916,5.486954531,54.05475256,27.38861677,34.48448181,5.489110027,0.006203241,2.706808701,2.782301325,0.003877986,130.1069918,3.087135756,47.29169061,416.5070413,-0.003986197,"Unit=PSC-4903","LightSource=Sun+Sky10.18999999761581421","A/D AvgTime=4","A/D AvgTime=4","c(""OPEN 6.3.4"", ""Sun Jun 21 2020 07:05:51"")1:2","Jun 21 2020","11:07:09",11,7,9,40029,"11:07:09","CO2 Mixer: CO2R -> 410 uml","Coolers: Tblock -> 35.00 C","Flow: Fixed -> 500 umol/s",NA,"Launched AutoProg /User/Configs/AutoProgs/AutoLog2","Flow: Fixed -> 500 umol/s","6400.a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"p","Y",35,"new","p",0.1636,""
"20","6/21/2020","11p","06-21-2020 wetfert rvt 6800.1.csv",91,"9:00:51",NA,NA,-1.788076203,41.904781,644.4751394,0.000199076,1.998621192,27.59994839,7.24,NA,0.5,NA,27.57440645,27.59994839,31.8304,409.9862258,411.2215161,19.47163871,19.61294194,NA,53.99198029,1000.005774,0.015923226,NA,101.7799677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.67406743,1.567221349,NA,NA,NA,NA,NA,NA,NA,NA,"Jun 21 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6800.1",94,1592748052,8701.3,"20200621 09:00:51",1592748043,411.2215161,0.01156727,2.786479081,0.01154066,0.007215298,0.003042928,27.52020778,3.707233053,3.701700106,1.708611862,-8.77924235,-3.837028579,-0.298924703,-12.9121527,-0.001222745,0.02361628,2.679590568,45,4,1,0,53666.80312,0.007802381,0.49,0.39,"0: Broadleaf",1592748043,0.123214258,27.72885806,9990.545484,0.015923226,0.282605,1592748004,"9:00:03",17,-1.904,0.068,410,19,0.27,0.13,1.235055476,-0.066965756,0.014906742,1,0.141561095,-0.003358658,0.000709432,1,2,2,"2-Feb",100,100,-1.904,0.068,2,1037.7,290.651,26.9997,31.9225,30.0004,31.7571,24.8642,35.021,0,410,19.5,98.2483,105.678,NA,NA,"p","Y",27,"new","p",0.1636,""
"21","6/21/2020","11p","06-21-2020 wetfert rvt 6400.a.csv",21,"8:03:12",3472.500014,1,-0.621610243,0.070201671,421.4224736,0.397895138,0.577453358,15.25948922,7.24,2,0.5,3.6,15.34548378,15.41379642,15.02856255,410.1925049,410.8553162,10.89936066,11.46842003,63.14930725,66.45694733,500.4263306,0.09243831,0.09730348,101.3843002,-1.146291018,0.107462607,0.013759132,0.005540939,0.024956357,0.004198845,1,0,2,0,1,0.189999998,111115,0.691196611,0.000397895,288.5637964,288.4954838,0.018487661,-0.154307208,1.740171097,17.16410818,5.695688156,15.41379642,1.757495651,0.06885889,1.162717739,0.594777912,0.043155466,42.72562259,1.0257199,66.97826091,411.08842,-0.001012784,"Unit=PSC-4903","LightSource=Sun+Sky10.18999999761581421","A/D AvgTime=4","A/D AvgTime=4","c(""OPEN 6.3.4"", ""Sun Jun 21 2020 07:05:51"")1:2","Jun 21 2020","8:03:12",8,3,12,28992,"8:03:12","CO2 Mixer: CO2R -> 410 uml","Coolers: Tblock -> 15.00 C","Flow: Fixed -> 500 umol/s",NA,"Launched AutoProg /User/Configs/AutoProgs/AutoLog2","Coolers: Tblock -> 15.00 C","6400.a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"p","Y",15,"new","p",0.1636,""
"22","6/21/2020","11p","06-21-2020 wetfert rvt 6400.a.csv",143,"12:02:41",17841.50001,1,-5.021406366,0.007490096,1426.259036,0.33137515,4.294021625,38.38843528,7.24,2,0.5,3.6,39.63402939,38.37230682,40.07808304,409.9883423,417.0557251,24.20688057,24.67464066,33.80381393,34.45626068,500.247406,0.127288356,0.13398774,101.5082474,1.461396456,-0.347520649,0.018488416,0.000893378,0.010632763,0.000500311,1,0,2,0,1,0.189999998,111115,0.690949478,0.000331375,311.5223068,312.7840294,0.02545767,0.016128452,6.798701153,66.97683517,42.30219451,38.37230682,6.79277761,0.007474545,2.504679528,4.288098082,0.004672985,144.777055,3.419828454,33.94466015,418.9387525,-0.004068612,"Unit=PSC-4903","LightSource=Sun+Sky10.18999999761581421","A/D AvgTime=4","A/D AvgTime=4","c(""OPEN 6.3.4"", ""Sun Jun 21 2020 07:05:51"")1:2","Jun 21 2020","12:02:41",12,2,41,43361,"12:02:41","CO2 Mixer: CO2R -> 410 uml","Coolers: Tblock -> 40.00 C","Flow: Fixed -> 500 umol/s",NA,"Launched AutoProg /User/Configs/AutoProgs/AutoLog2","Coolers: Tblock -> 40.00 C","6400.a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"p","Y",40,"new","p",0.1636,""
"23","6/21/2020","11p","06-21-2020 wetfert rvt 6400.a.csv",108,"11:07:04",14503.50001,1,-3.276343313,0.006132137,1233.597723,0.174854491,2.782277806,34.48876576,7.24,2,0.5,3.6,35.03660583,34.49605179,35.09753799,410.5144958,415.1512451,26.43284607,26.67915916,47.4108429,47.8522644,500.2462769,0.168287665,0.177144915,101.5076752,1.590301156,-0.344809353,0.028924642,0.001638312,0.028321287,0.000850003,1,0,2,0,1,0.189999998,111115,0.690947918,0.000174854,307.6460518,308.1866058,0.033657533,-0.007286026,5.490417228,54.08869052,27.40953136,34.49605179,5.492641101,0.006121709,2.708139422,2.784501678,0.003827004,125.219637,2.971441704,47.28205256,416.3798739,-0.003720454,"Unit=PSC-4903","LightSource=Sun+Sky10.18999999761581421","A/D AvgTime=4","A/D AvgTime=4","c(""OPEN 6.3.4"", ""Sun Jun 21 2020 07:05:51"")1:2","Jun 21 2020","11:07:04",11,7,4,40024,"11:07:04","CO2 Mixer: CO2R -> 410 uml","Coolers: Tblock -> 35.00 C","Flow: Fixed -> 500 umol/s",NA,"Launched AutoProg /User/Configs/AutoProgs/AutoLog2","Coolers: Tblock -> 35.00 C","6400.a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"p","N",35,"new","p",0.1636,""
"24","6/21/2020","11p","06-21-2020 wetfert rvt 6400.a.csv",111,"11:07:19",14519.00001,1,-3.754831199,0.006222124,1341.971853,0.177209873,2.779183827,34.46778115,7.24,2,0.5,3.6,35.02443695,34.47524643,35.06830978,409.7645874,415.0927734,26.39692688,26.64658165,47.37434387,47.82246017,500.2155151,0.042155307,0.044374008,101.5076828,1.590301156,-0.344809353,0.028924642,0.001638312,0.028321287,0.000850003,1,0,2,0,1,0.189999998,111115,0.690905429,0.00017721,307.6252464,308.174437,0.008431061,-0.007465279,5.484016585,54.02563071,27.37904906,34.47524643,5.486292871,0.006211389,2.704832758,2.781460113,0.003883081,136.2204531,3.232944388,47.28315796,416.5008351,-0.004262663,"Unit=PSC-4903","LightSource=Sun+Sky10.18999999761581421","A/D AvgTime=4","A/D AvgTime=4","c(""OPEN 6.3.4"", ""Sun Jun 21 2020 07:05:51"")1:2","Jun 21 2020","11:07:19",11,7,19,40039,"11:07:19","CO2 Mixer: CO2R -> 410 uml","Coolers: Tblock -> 35.00 C","Flow: Fixed -> 500 umol/s",NA,"Launched AutoProg /User/Configs/AutoProgs/AutoLog2","Coolers: Tblock -> 35.00 C","6400.a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"p","N",35,"new","p",0.1636,""
