FileName,Sys_time_s,Sys_elapsed_s,Sys_date_NA,HHMMSS_in,GasEx_TIME_s,Trmmol_out,Photo_out,GasEx_Ca_µmol.mol.U.207B.¹,Ci_out,Ci_Pa_out,Cond_out,GasEx_gsw_mol.m.U.207B.².s.U.207B.¹,GasEx_gbw_mol.m.U.207B.².s.U.207B.¹,GasEx_gtw_mol.m.U.207B.².s.U.207B.¹,GasEx_gtc_mol.m.U.207B.².s.U.207B.¹,GasEx_Rabs_W.m.U.207B.²,GasEx_TleafEB_.C,CTleaf_out,GasEx_SVPleaf_kPa,RH_S_in,VpdL_out,GasEx_SVPcham_kPa,GasEx_VPDleaf_kPa,GasEx_LatHFlux_W.m.U.207B.²,GasEx_SenHFlux_W.m.U.207B.²,GasEx_NetTherm_W.m.U.207B.²,GasEx_EBSum_W.m.U.207B.²,GasEx_blfa_1_NA,GasEx_blfa_2_NA,GasEx_blfa_3_NA,Leak_Leak_µmol.s.U.207B.¹,Leak_LeakPct_.,Leak_CorrFact_NA,Leak_CorrFactPct_.,Leak_Fan_µmol.s.U.207B.¹,PARi_in,LeafQ_Qabs_µmol.m.U.207B.².s.U.207B.¹,LeafQ_alpha_NA,LeafQ_convert_J.µmol,Area_in,StmRat_in,Const_Geometry_NA,Meas_TIME_s,CO2S_in,CO2R_in,H2OS_in,H2OR_in,Flow_in,Press_in,Meas_.U.0394.Pcham_kPa,Tair_in,Tleaf_in,Meas_Tleaf2_.C,Meas_Fan_speed_rpm,Meas_Qamb_in_µmol.m.U.207B.².s.U.207B.¹,Meas_Qamb_out_µmol.m.U.207B.².s.U.207B.¹,HeadLS_Q_µmol.m.U.207B.².s.U.207B.¹,HeadLS_f_red_NA,HeadLS_f_blue_NA,HeadLS_Tled_.C,HeadLS_Pc_NA,Match_time_secs,Match_hhmmss_NA,Match_count_NA,Match_co2_adj_µmol.mol,Match_h2o_adj_mmol.mol,Match_co2_at_µmol.mol,Match_h2o_at_mmol.mol,Match_co2_cv_.,Match_h2o_cv_.,Stability_.U.0394.CO2.MN_µmol.mol.U.207B.¹,Stability_.U.0394.CO2.SLP_µmol.mol.U.207B.¹.min.U.207B.¹,Stability_.U.0394.CO2.SD_µmol.mol.U.207B.¹,Stability_.U.0394.CO2.OK_NA,Stability_.U.0394.H2O.MN_mmol.mol.U.207B.¹,Stability_.U.0394.H2O.SLP_mmol.mol.U.207B.¹.min.U.207B.¹,Stability_.U.0394.H2O.SD_mmol.mol.U.207B.¹,Stability_.U.0394.H2O.OK_NA,Stability_Stable_NA,Stability_Total_NA,Status_MatchValveR_.,Status_MatchValveS_.,Status_MatchCO2_µmol.mol,Status_MatchH2O_mmol.mol,Status_DIAG_NA,Status_Flow_s_µmol.s.U.207B.¹,Status_Flow_r_µmol.s.U.207B.¹,TBlk_in,Status_Tirga_.C,Status_Tchopper_.C,Status_Ts_.C,Status_Tr_.C,Status_CO2_._.,Status_Desiccant_._.,Status_Humidifier_._.,Status_Txchg_sp_.C,Status_CO2_r_sp_µmol.mol.U.207B.¹,Status_H2O_r_sp_mmol.mol.U.207B.¹,Status_SS_s_.,Status_SS_r_.,UserIDs_in,Date,LicorModel,IDs,Treatment,Meas_Offset_.C,Meas_Offset2_.C,KEEP
06-21-2020 6800.1 WetFert ACi_updated_area_Cleaned_6800.csv,1592660827,1126.2,20200620 08:47:07,8:47:07,1592660819,0.000997386,22.15048982,1174.288871,617.1815797,63.04079541,119.9454211,0.066946398,2.753009386,0.066054967,0.041363457,237.7268158,33.29514366,33.12764839,5.088455601,75.25864974,3.611848643,4.799247203,1.476606959,-43.98471279,-154.1253246,-12.77246611,26.84431226,0.020059788,-0.449854454,4.85193771,18,3,1,0,53082.60525,1500.005161,1264.504333,0.842999988,0.188000001,6.62,0.5,0: Broadleaf,1592660819,1174.288871,1200.02,35.36069677,34.29918065,600.0114194,102.0430968,0.099931277,32.08920968,33.12764839,999.9,10004.94645,521.4335161,210.3612258,1500.005161,0.899999935,0.100000048,30.02016129,30473.9129,1592660851,8:47:31,12,-3.378,0.449,1200,34,0.13,0.08,-24.89676,0.36653136,0.099676003,0,1.0701916,-0.047897397,0.015703132,1,1,2,100,100,-3.378,0.449,3,599.911,351.285,32.9983,32.8804,29.9999,32.7838,32.8363,47.3684,24.0795,100,33,1200,34.3449,97.9007,105.738,1n,6/21/2020,6800.1,1n,n,NA,NA,Y
06-21-2020 6800.1 WetFert ACi_updated_area_Cleaned_6800.csv,1592660940,1238.7,20200620 08:48:59,8:48:59,1592660932,0.000859414,24.00201689,1472.098226,782.9723662,79.9738449,150.3620821,0.058563665,2.752317613,0.0578801,0.036235813,237.7270313,33.13048624,32.91700645,5.028595474,75.37000463,3.575863786,4.744412322,1.452731688,-37.9001378,-152.9540992,-12.65286732,34.219927,0.020052358,-0.449687848,4.850468588,17,3,1,0,53099.0374,1500.006774,1264.5057,0.842999993,0.187999968,6.62,0.5,0: Broadleaf,1592660932,1472.098226,1499.975806,35.00897742,34.09397097,600.011129,102.0409355,0.100402255,31.8862,32.91700645,999.9,10001.4529,521.5170645,359.1246129,1500.006774,0.900000419,0.099999587,30,30473.96129,1592660961,8:49:20,13,-3.943,0.439,1500,34,0.12,0.08,-27.306938,0.002435433,0.089123047,1,0.93778766,-0.027883995,0.046520922,1,2,2,100,100,-3.943,0.439,3,600.298,351.487,32.9983,32.8017,29.9998,32.7469,32.7987,56.907,24.2874,100,33,1500,33.9398,97.9136,105.748,1n,6/21/2020,6800.1,1n,n,NA,NA,Y
06-21-2020 6800.1 WetFert ACi_updated_area_Cleaned_6800.csv,1592661796,2094.8,20200620 09:03:15,9:03:15,1592661788,0.001265821,6.726971878,293.2477419,176.6727216,18.04281724,29.94811744,0.097935717,2.940602618,0.09615912,0.060256386,237.7262619,33.1566281,32.41786452,4.889189894,75.01702546,3.600706448,4.799852335,1.288483446,-55.82269791,-51.74951319,-4.000996146,126.1530547,0.020027265,-0.44912511,4.845505607,21,3,1,0,52999.29653,1500.00129,1264.501073,0.84299999,0.188000048,5.68,0.5,0: Broadleaf,1592661788,293.2477419,299.9672903,35.25760968,34.10155806,600.0047742,102.0256774,0.099976623,32.09143871,32.41786452,999.9,9990.430968,519.4894516,359.458,1500.00129,0.89999929,0.100000674,30,30473.80323,1592661824,9:03:44,15,-0.954,0.499,300,34,0.26,0.09,-7.1668546,0.010301445,0.017666718,1,1.1506974,-0.079836447,0.016043562,1,2,2,100,100,-0.954,0.499,3,595.638,349.861,33.0001,32.2197,29.9996,32.2184,32.2675,15.3939,19.3476,100,33,300,34.0953,98.0305,105.83,3n,6/21/2020,6800.1,3n,n,NA,NA,Y
06-21-2020 6800.1 WetFert ACi_updated_area_Cleaned_6800.csv,1592661905,2203.8,20200620 09:05:04,9:05:04,1592661897,0.001282569,4.989027169,244.9602903,159.1135388,16.25046725,25.01810471,0.099383413,2.943451379,0.097556168,0.061133978,237.7270664,33.1592874,32.42572581,4.89135913,75.06212188,3.60448914,4.802008056,1.28686999,-56.56127694,-51.78736097,-4.000357789,125.3780707,0.020055014,-0.4497474,4.850993728,21,3,1,0,53068.47306,1500.005806,1264.504931,0.843000024,0.18800011,5.68,0.5,0: Broadleaf,1592661897,244.9602903,249.9806129,35.29270968,34.12140645,600.0054194,102.0314194,0.09984721,32.09937742,32.42572581,999.9,10003.71032,519.9219355,428.2039677,1500.005806,0.899998548,0.100001429,30,30473.9,1592661928,9:05:28,16,-0.721,0.507,250,34,0.18,0.07,-5.2460538,-0.097679078,0.024593623,1,1.161821,0.024952682,0.006547601,1,2,2,100,100,-0.721,0.507,3,596.03,349.495,32.9997,32.1129,29.9997,32.1155,32.1645,13.3498,18.9591,100,33,250,34.1107,98.0499,105.844,3n,6/21/2020,6800.1,3n,n,NA,NA,Y
06-21-2020 6800.1 WetFert ACi_updated_area_Cleaned_6800.csv,1592662020,2318.8,20200620 09:06:59,9:06:59,1592662012,0.001107968,3.628347702,196.4123548,125.1513813,12.78208772,20.06018568,0.086662106,2.942094844,0.08526854,0.053416177,237.7274133,33.1743699,32.4158129,4.888623912,75.44799307,3.616780727,4.793740139,1.271843184,-48.86137047,-55.02327196,-4.251434688,129.5913362,0.020041799,-0.449451035,4.848380201,21,3,1,0,53040.26335,1500.009677,1264.508102,0.842999962,0.187999913,5.68,0.5,0: Broadleaf,1592662012,196.4123548,200.0530968,35.41245484,34.40075161,600.0174839,102.0330645,0.099948965,32.0689129,32.4158129,999.9,9996.957097,519.6857742,1062.737194,1500.009677,0.900001065,0.099998929,30,30473.97097,1592662045,9:07:25,17,-0.573,0.528,200,34,0.19,0.09,-3.7806438,-0.238948409,0.077083266,0,0.9990579,-0.094222507,0.011881849,1,1,2,100,100,-0.573,0.528,3,596.316,349.664,33.001,31.997,29.9995,32.0017,32.0507,11.2579,22.1074,100,33,200,33.8614,98.0677,105.86,3n,6/21/2020,6800.1,3n,n,NA,NA,Y
06-21-2020 6800.1 WetFert ACi_updated_area_Cleaned_6800.csv,1592662137,2435.8,20200620 09:08:56,9:08:56,1592662129,0.001170972,2.201245266,147.8150968,105.1582485,10.73976147,15.09628492,0.089393232,2.942491584,0.087911453,0.055075744,237.7250501,33.26159332,32.52622903,4.91916578,74.98335291,3.615651541,4.821939005,1.303514239,-51.63988259,-56.09355038,-4.3381083,125.6535089,0.020045663,-0.449537704,4.849144535,20,3,1,0,53031.96872,1499.994194,1264.495038,0.842999955,0.187999987,5.68,0.5,0: Broadleaf,1592662129,147.8150968,150.0627742,35.40260968,34.33334516,600.0064516,102.0295161,0.100004094,32.17262903,32.52622903,999.9,9999.232581,519.0510323,1210.657097,1499.994194,0.9,0.099999948,30,30473.66452,1592662177,9:09:37,18,-0.441,0.545,150,35,0.29,0.18,-2.3638248,-0.114121181,0.03394663,0,1.0449978,0.163617018,0.029222452,0,0,2,100,100,-0.441,0.545,3,596.734,348.47,33.0008,31.933,29.9999,31.9174,31.9672,9.1078,23.7985,100,33,150,34.0407,98.0828,105.869,3n,6/21/2020,6800.1,3n,n,NA,NA,Y
06-21-2020 6800.1 WetFert ACi_updated_area_Cleaned_6800.csv,1592662269,2567.8,20200620 09:11:08,9:11:08,1592662261,0.001388751,0.685929626,99.18063226,86.30981324,8.814944264,10.12945936,0.102964933,2.941765603,0.101003916,0.063300526,237.7250523,33.37607424,32.72339032,4.974115127,74.53856406,3.629005963,4.868628754,1.345109164,-61.24390579,-60.29684202,-4.672760361,111.5115441,0.020038592,-0.449379116,4.847745925,20,3,1,0,52984.44018,1499.995161,1264.495681,0.84299984,0.187999893,5.68,0.5,0: Broadleaf,1592662261,99.18063226,99.96031935,35.53270645,34.26481935,600.0390968,102.031,0.100425535,32.3432,32.72339032,999.9,9995.559677,518.540871,1299.504516,1499.995161,0.900000839,0.099999006,31,30473.70323,1592662290,9:11:30,19,-0.36,0.535,100,34,0.24,0.06,-0.85627628,-0.10239294,0.038082677,0,1.2834504,-0.065397087,0.022310497,1,1,2,100,100,-0.36,0.535,3,596.635,347.187,33.0007,31.9348,30.0003,31.8804,31.9329,6.95933,24.159,100,33,100,34.4805,98.0835,105.863,3n,6/21/2020,6800.1,3n,n,NA,NA,Y
06-21-2020 6800.1 WetFert ACi_updated_area_Cleaned_6800.csv,1592662377,2676.3,20200620 09:12:57,9:12:57,1592662369,0.001416727,-0.74904707,50.59792581,60.88192447,6.217945841,5.167628407,0.106036707,2.942272071,0.103958561,0.065157422,237.725626,33.44100209,32.8043129,4.996822591,74.95083813,3.664012572,4.888554503,1.332810019,-62.47764263,-61.66524716,-4.781580208,108.801156,0.020043525,-0.44948975,4.848721632,21,4,1,0,52984.40073,1499.997097,1264.497346,0.842999863,0.188000099,5.68,0.5,0: Broadleaf,1592662369,50.59792581,49.95669677,35.87553548,34.5825,600.008,102.0312258,0.100004368,32.41556129,32.8043129,999.9,9997.998387,518.995871,219.9325161,1499.997097,0.899998032,0.100001742,31,30473.74194,1592662397,9:13:16,20,-0.315,0.531,50,34,0.19,0.09,0.59755036,-0.034784292,0.023231434,1,1.2858062,0.074439818,0.025773243,1,2,2,100,100,-0.315,0.531,3,596.184,346.78,32.9995,31.9987,30.0004,31.9057,31.96,4.85898,22.5657,100,33,50,34.6779,98.0785,105.847,3n,6/21/2020,6800.1,3n,n,NA,NA,Y
06-21-2020 6800.1 WetFert ACi_updated_area_Cleaned_6800.csv,1592662471,2770.3,20200620 09:14:31,9:14:31,1592662463,0.001654671,-2.12217477,10.04130903,37.68358966,3.848641348,1.025523244,0.122944737,2.940700676,0.120158939,0.075344372,237.7246586,33.52378269,32.90283871,5.024591377,74.63138412,3.678106653,4.928364516,1.346484724,-72.97097292,-54.45356259,-4.229662281,106.0704608,0.02002822,-0.449146524,4.845694492,21,3,1,0,52920.65071,1499.991935,1264.493189,0.842999992,0.187999952,5.68,0.5,0: Broadleaf,1592662463,10.04130903,8.048087097,36.01381613,34.50383871,600.0124194,102.0302258,0.10020769,32.55936774,32.90283871,999.9,9990.461935,517.4527419,438.5394194,1499.991935,0.900000645,0.099999368,32,30473.61935,1592662494,9:14:53,21,-0.279,0.535,8,35,0.15,0.06,1.953278,0.046995169,0.01721881,1,1.4991784,0.044551376,0.031881607,1,2,2,100,100,-0.279,0.535,3,596.6,346.283,33.0009,32.0491,30.0003,31.934,31.9891,0,21.3149,100,33,0,34.7194,98.0816,105.841,3n,6/21/2020,6800.1,3n,n,NA,NA,Y
06-21-2020 6800.1 WetFert ACi_updated_area_Cleaned_6800.csv,1592662585,2884.3,20200620 09:16:25,9:16:25,1592662577,0.001590997,9.823145024,390.2296774,244.5066761,24.97014225,39.85204293,0.115514234,2.942321399,0.113052686,0.07087472,237.7249826,33.79016596,33.20239032,5.109844239,74.72113632,3.734874869,4.99841819,1.374969369,-70.1629843,-62.24552333,-4.845292817,100.4711821,0.020044005,-0.449500526,4.848816664,21,3,1,0,52917.13955,1499.993548,1264.494481,0.842999946,0.188000016,5.68,0.5,0: Broadleaf,1592662577,390.2296774,400.1164839,36.57175161,35.12071613,600.0109032,102.0246129,0.099969719,32.8099871,33.20239032,999.9,9998.886129,516.7832581,390.8900645,1499.993548,0.899999548,0.100000374,32,30473.65806,1592662615,9:16:54,22,-1.156,0.543,400,35,0.18,0.06,-8.8970376,-1.272844546,0.162685439,0,1.4339968,0.098088412,0.012686665,1,1,2,100,100,-1.156,0.543,3,596.525,347.538,33.0011,32.169,30.0006,32.0199,32.076,19.5312,19.5957,100,33,400,35.1779,98.0662,105.82,3n,6/21/2020,6800.1,3n,n,NA,NA,Y
06-21-2020 6800.1 WetFert ACi_updated_area_Cleaned_6800.csv,1592662695,2994.3,20200620 09:18:15,9:18:15,1592662687,0.001636638,17.6853742,632.2963226,380.2616536,38.8347941,64.57421428,0.119805833,2.942421546,0.117160328,0.073458028,237.7276615,33.80827598,33.21376452,5.113105999,74.86505157,3.748372546,5.006838928,1.364733453,-72.17574245,-59.30578909,-4.617236294,101.6288937,0.020044981,-0.449522404,4.849009603,21,3,1,0,52914.47188,1500.010645,1264.509001,0.843000018,0.187999976,5.68,0.5,0: Broadleaf,1592662687,632.2963226,650.0175806,36.70322903,35.21079032,600.0184516,102.0264516,0.100054545,32.83990645,33.21376452,999.9,9999.192581,517.886871,264.5956452,1500.010645,0.900000419,0.099999616,32,30474,1592662717,9:18:36,23,-1.784,0.522,650,35,0.09,0.07,-17.11037,0.052596873,0.070926402,1,1.5107658,0.030054755,0.003979301,1,2,2,100,100,-1.784,0.522,3,596.309,347.543,32.9986,32.3314,30.0007,32.149,32.2053,28.8887,19.4533,100,33,650,35.3547,98.0441,105.791,3n,6/21/2020,6800.1,3n,n,NA,NA,Y
06-21-2020 6800.1 WetFert ACi_updated_area_Cleaned_6800.csv,1592662808,3107.3,20200620 09:20:08,9:20:08,1592662800,0.001581205,21.79578133,778.1820968,468.5924635,47.85593452,79.47338971,0.120017728,2.943657226,0.117364057,0.073586071,237.7266419,33.63638974,33.00613226,5.053848002,75.42612255,3.737145534,4.954709865,1.316702468,-69.7311536,-55.88591457,-4.340771966,107.7688018,0.02005702,-0.449792378,4.851390345,21,3,1,0,52977.16852,1500.004839,1264.504052,0.842999982,0.187999905,5.68,0.5,0: Broadleaf,1592662800,778.1820968,799.9800968,36.59312581,35.15103871,600.0049677,102.0270323,0.099950668,32.65398065,33.00613226,999.9,10005.14097,518.7617419,284.3020323,1500.004839,0.900001258,0.099998765,32,30473.88065,1592662831,9:20:31,24,-2.27,0.508,800,35,0.08,0.06,-21.306674,-0.033665515,0.055793207,1,1.4421308,0.164570613,0.020762317,0,1,2,100,100,-2.27,0.508,3,596.416,347.421,32.9993,32.4393,30.0004,32.2525,32.3069,34.2384,18.7933,100,33,800,34.995,98.0353,105.775,3n,6/21/2020,6800.1,3n,n,NA,NA,Y
06-21-2020 6800.1 WetFert ACi_updated_area_Cleaned_6800.csv,1592662923,3221.8,20200620 09:22:02,9:22:02,1592662915,0.001586044,24.43089905,1175.03429,819.3914184,83.68328135,120.0045826,0.119281021,2.942301444,0.116658265,0.073142257,237.7279401,33.5525783,32.91527419,5.028105753,75.00493821,3.698927143,4.931578149,1.32917861,-69.94453138,-54.62136192,-4.240887119,108.9211597,0.020043811,-0.449496167,4.848778221,20,3,1,0,52958.12928,1500.012581,1264.510556,0.842999967,0.187999965,5.68,0.5,0: Broadleaf,1592662915,1175.03429,1199.926129,36.21833548,34.77128065,600.0081935,102.0285806,0.099998535,32.57093226,32.91527419,999.9,9998.400323,519.0757419,246.9093226,1500.012581,0.900000355,0.099999619,31.33737097,30474.04194,1592662952,9:22:32,25,-3.227,0.493,1200,35,0.12,0.07,-24.014772,0.98041729,0.176140778,0,1.4756308,-0.146418616,0.023933681,0,0,2,100,100,-3.227,0.493,3,596.66,348.247,32.9992,32.4856,30.0001,32.3148,32.3689,47.779,17.7372,100,33,1200,34.8652,98.0346,105.77,3n,6/21/2020,6800.1,3n,n,NA,NA,N
06-21-2020 6800.1 WetFert ACi_updated_area_Cleaned_6800.csv,1592663044,3342.4,20200620 09:24:03,9:24:03,1592663035,0.00147238,23.35086409,1475.783548,1106.573059,113.0128321,150.7198075,0.111399635,2.941828266,0.109108074,0.068394508,237.7256898,33.52863913,32.86928065,5.015118239,75.1655749,3.695697808,4.916742556,1.31942043,-64.93197136,-55.79389081,-4.330507631,112.66932,0.020039202,-0.449392804,4.847866643,20,3,1,0,52955.70779,1499.998387,1264.498628,0.842999992,0.187999959,5.68,0.5,0: Broadleaf,1592663035,1475.783548,1499.945161,36.18668387,34.84331935,600.0222903,102.0284839,0.100183726,32.51749032,32.86928065,999.9,9996.110645,519.2502581,183.3471935,1499.998387,0.900000548,0.099999461,31,30473.78387,1592663084,9:24:44,26,-3.227,0.49,1200,35,0.12,0.06,-24.322082,1.62392658,0.255004177,0,1.3658018,-0.200811189,0.029056518,0,0,2,100,100,-3.227,0.49,3,596.662,349.091,32.9996,32.5001,30.0002,32.3536,32.4075,57.386,16.342,100,33,1500,34.8932,98.0374,105.767,3n,6/21/2020,6800.1,3n,n,NA,NA,Y
06-21-2020 6800.1 WetFert ACi_updated_area_Cleaned_6800.csv,1592664219,4518,20200620 09:43:39,9:43:39,1592664211,0.001136401,4.123932439,296.3912581,203.7902479,20.81006043,30.26602134,0.077050978,3.150404314,0.076019178,0.047603538,237.7267243,33.90572019,33.63747742,5.235911263,75.27973887,3.776770911,5.016981951,1.459140351,-50.11526842,-129.3520017,-9.427042385,48.83241172,0.020043519,-0.449489628,4.848720552,29,5,1,0,52904.31089,1500.004839,1264.504055,0.842999984,0.18799997,4.81,0.5,0: Broadleaf,1592664211,296.3912581,299.9672903,36.98543226,36.1081129,600.0006129,102.0152903,0.099804213,32.8758871,33.63747742,999.9,9999.557419,516.2702258,720.8099355,1500.004839,0.900000355,0.099999639,34,30473.9129,1592664241,9:44:00,29,-1.322,0.398,300,36,0.17,0.1,-4.0496046,0.015266258,0.020906574,1,0.8541771,0.12797145,0.029923298,0,1,2,100,100,-1.322,0.398,3,586.001,341.677,33.0006,34.3686,29.9997,34.1912,34.2436,15.561,16.0583,100,33,300,36.1928,97.8405,105.445,13c,6/21/2020,6800.1,13c,c,NA,NA,Y
06-21-2020 6800.1 WetFert ACi_updated_area_Cleaned_6800.csv,1592664321,4620,20200620 09:45:21,9:45:21,1592664313,0.001174907,3.033041117,247.302129,178.1814842,18.19509163,25.25338094,0.076875292,3.152272327,0.075848759,0.047496562,237.7270197,34.08008271,33.82071935,5.289810074,74.53310936,3.778260381,5.069237568,1.511549693,-51.8134078,-129.2368264,-9.430025579,47.24675989,0.020060047,-0.449860265,4.851988952,25,4,1,0,52914.25685,1500.006774,1264.505654,0.842999962,0.187999966,4.81,0.5,0: Broadleaf,1592664313,247.302129,249.9664839,36.99987097,36.09285806,600.0141935,102.0155161,0.099985406,33.06025806,33.82071935,999.9,10007.78065,515.0743226,898.1281613,1500.006774,0.900000323,0.099999645,34,30473.91613,1592664344,9:45:44,30,-1.151,0.403,250,36,0.16,0.13,-2.8327924,-0.057082448,0.033651914,1,0.90980282,-0.084350777,0.013789089,1,2,2,100,100,-1.151,0.403,3,590.517,341.882,33.0009,34.356,30.0001,34.2162,34.2712,13.5243,15.7471,100,33,250,36.2857,97.8402,105.443,13c,6/21/2020,6800.1,13c,c,NA,NA,Y
06-21-2020 6800.1 WetFert ACi_updated_area_Cleaned_6800.csv,1592664427,4725.5,20200620 09:47:06,9:47:06,1592664419,0.000999272,2.126030718,198.1101935,140.6816061,14.36586787,20.23025571,0.06457187,3.149798223,0.063845388,0.039967958,237.7238921,34.2962894,33.99848387,5.342558221,74.54915166,3.815964947,5.118723502,1.526593274,-44.06790876,-129.9307703,-9.504411423,54.22080157,0.020038158,-0.449369394,4.847660178,23,4,1,0,52829.02017,1499.987097,1264.489124,0.843000001,0.18799995,4.81,0.5,0: Broadleaf,1592664419,198.1101935,199.9732581,37.36885806,36.5977129,600.002,102.0162258,0.099951787,33.23333871,33.99848387,999.9,9996.790968,514.9764516,1721.934839,1499.987097,0.90000071,0.099999316,35,30473.52903,1592664446,9:47:25,31,-0.987,0.411,200,37,0.24,0.12,-2.0135442,-0.087687172,0.027746948,1,0.76832466,-0.04397225,0.018272949,1,2,2,100,100,-0.987,0.411,3,593.309,342.319,33.0014,34.3833,30.0003,34.251,34.3085,11.4497,14.1801,100,33,200,36.7595,97.8462,105.439,13c,6/21/2020,6800.1,13c,c,NA,NA,Y
06-21-2020 6800.1 WetFert ACi_updated_area_Cleaned_6800.csv,1592664537,4836.1,20200620 09:48:57,9:48:57,1592664529,0.001059147,1.128159093,148.9453226,118.2492398,12.07590548,15.21066554,0.066846869,3.151045731,0.066068931,0.041362222,237.7234062,34.66362371,34.38405484,5.458543252,74.50720691,3.896409056,5.229573377,1.562134195,-46.70836182,-130.5066641,-9.578659528,50.92972078,0.020049194,-0.449616881,4.849842773,22,4,1,0,52791.12444,1499.983226,1264.485855,0.842999997,0.188000052,4.81,0.5,0: Broadleaf,1592664529,148.9453226,149.9761613,38.15427419,37.33761613,600.0207742,102.0225484,0.099930387,33.61582258,34.38405484,999.9,10001.67677,514.5289032,1962.572258,1499.983226,0.899999258,0.100000713,36,30473.43871,1592664557,9:49:16,32,-0.836,0.42,150,37,0.21,0.09,-1.1753578,-0.051495892,0.019948019,1,0.79978092,0.117372877,0.016382373,0,1,2,100,100,-0.836,0.42,3,595.022,343.018,33.0038,34.5259,30.0008,34.3642,34.4249,9.33205,11.7253,100,33,150,37.5351,97.8318,105.417,13c,6/21/2020,6800.1,13c,c,NA,NA,Y
06-21-2020 6800.1 WetFert ACi_updated_area_Cleaned_6800.csv,1592664638,4937.1,20200620 09:50:38,9:50:38,1592664630,0.001083412,0.103810349,99.82835484,94.96573856,9.698302467,10.19489339,0.069601696,3.15137896,0.068758841,0.043049152,237.7250609,34.60271757,34.39071935,5.460567124,75.29228715,3.925372232,5.213511743,1.535194892,-47.77848272,-140.9938022,-10.34483885,38.60793717,0.020052142,-0.449682997,4.850425809,21,4,1,0,52808.07982,1499.994194,1264.495122,0.843000011,0.187999983,4.81,0.5,0: Broadleaf,1592664630,99.82835484,99.99828065,38.43722903,37.60207742,599.999871,102.0244839,0.099741284,33.56084194,34.39071935,999.9,10002.95774,516.1023871,338.9252581,1499.994194,0.90000029,0.099999732,35,30473.68387,1592664661,9:51:01,33,-0.768,0.412,100,38,0.16,0.13,-0.22587436,-0.09363152,0.023127012,1,0.83896046,0.055525138,0.007429817,1,2,2,100,100,-0.768,0.412,3,596.267,342.283,32.9979,34.7037,30.0006,34.5106,34.5697,7.18471,10.7579,100,33,100,37.6402,97.8085,105.384,13c,6/21/2020,6800.1,13c,c,NA,NA,Y
06-21-2020 6800.1 WetFert ACi_updated_area_Cleaned_6800.csv,1592664745,5044.1,20200620 09:52:25,9:52:25,1592664737,0.001236573,-1.065817431,50.79989032,70.86634013,7.237233215,5.187944698,0.079937689,3.149614633,0.078827455,0.049365625,237.7266855,34.50003399,34.31189677,5.436672101,75.23587759,3.907921341,5.194225768,1.52875076,-54.53287254,-138.7737168,-10.18043407,34.23966205,0.020036534,-0.449332976,4.84733899,20,3,1,0,52780.07275,1500.003548,1264.503014,0.843000015,0.188000094,4.81,0.5,0: Broadleaf,1592664737,50.79989032,49.99582581,38.26601613,37.31263871,600.005129,102.0253871,0.099729026,33.49462903,34.31189677,999.9,9995.083226,516.2616774,451.474129,1500.003548,0.899998742,0.100001232,35,30473.87742,1592664767,9:52:47,34,-0.72,0.397,50,37,0.28,0.09,0.76040576,-0.077367437,0.017937415,1,0.97354794,-0.052134022,0.008224427,1,2,2,100,100,-0.72,0.397,3,597.285,341.826,32.9999,34.8079,30.0004,34.608,34.6655,5.0493,11.5646,100,33,50,37.2992,97.8036,105.37,13c,6/21/2020,6800.1,13c,c,NA,NA,Y
06-21-2020 6800.1 WetFert ACi_updated_area_Cleaned_6800.csv,1592664851,5150.1,20200620 09:54:11,9:54:11,1592664843,0.001327533,-2.22886238,5.604933548,46.79093377,4.778609422,0.572414058,0.086346039,3.150984742,0.085052769,0.053272562,237.7270671,34.40966062,34.22766129,5.4112367,75.17259884,3.889792606,5.174482014,1.521444094,-58.54421281,-136.0771633,-9.970850826,33.13484021,0.020048654,-0.449604781,4.849736065,19,3,1,0,52822.44785,1500.006452,1264.505402,0.842999975,0.188000041,4.81,0.5,0: Broadleaf,1592664843,5.604933548,3.824140968,38.08786452,37.0641871,600.015871,102.026871,0.099952248,33.42662258,34.22766129,999.9,10000.98387,516.8844516,374.0147419,1500.006452,0.899999323,0.100000626,35,30473.91935,1592664871,9:54:31,35,-0.693,0.388,4,37,0.2,0.13,1.7612168,-0.095527491,0.017574624,1,1.033739,-0.007589935,0.001670993,1,2,2,100,100,-0.693,0.388,3,597.942,341.477,32.9998,34.8277,30,34.6535,34.7088,0,11.8178,100,33,0,37.0288,97.8094,105.368,13c,6/21/2020,6800.1,13c,c,NA,NA,Y
